S_ID	T_ID	TOKENcorr	TOKENorig	LEMMA	POS
s20	w226	kannst	kannſt	können	VMFIN
s20	w227	den	den	d	ART
s20	w228	Geist	Geiſt	Geist	NN
s20	w229	in	in	in	APPR
s20	w22a	rechter	rechter	recht	ADJA
s20	w22b	Spannung	Spannung	Spannung	NN
s20	w22c	;	;	;	$.

# text = Wo nicht , ſo laſſen wir es lieber heute ruhn :
s21	w22d	Wo	Wo	wo	PWAV
s21	w22e	nicht	nicht	nicht	PTKNEG
s21	w22f	,	,	,	$,
s21	w230	so	ſo	so	ADV
s21	w231	lassen	laſſen	lassen	VVFIN
s21	w232	wir	wir	wir	PPER
s21	w233	es	es	es	PPER
s21	w234	lieber	lieber	lieber	ADV
s21	w235	heute	heute	heute	ADV
s21	w236	ruhn	ruhn	ruhen	VVINF
s21	w237	:	:	:	$.

# text = Denn beſſer iſt , als ſchlecht , die Arbeit gar nicht thun .
s22	w238	Denn	Denn	denn	KON
s22	w239	besser	beſſer	gut	ADJD
s22	w23a	ist	iſt	sein	VAFIN
s22	w23b	,	,	,	$,
s22	w23c	als	als	als	KOKOM
s22	w23d	schlecht	ſchlecht	schlecht	ADJD
s22	w23e	,	,	,	$,
s22	w23f	die	die	d	ART
s22	w240	Arbeit	Arbeit	Arbeit	NN
s22	w241	gar	gar	gar	ADV
s22	w242	nicht	nicht	nicht	PTKNEG
s22	w243	tun	thun	tun	VVINF
s22	w244	.	.	.	$.

# text = 9.
s879	w9b03	9.	9.	9.	ADJA

# text = Verſchweig ein Gluͤck , verbirg ein Ungluͤck , das du haſt !
s23	w245	Verschweig	Verſchweig	verschweigen	VVIMP
s23	w246	ein	ein	eine	ART
s23	w247	Glück	Gluͤck	Glück	NN
s23	w248	,	,	,	$,
s23	w249	verbirg	verbirg	verbergen	VVIMP
s23	w24a	ein	ein	eine	ART
s23	w24b	Unglück	Ungluͤck	Unglück	NN
s23	w24c	,	,	,	$,
s23	w24d	das	das	die	PRELS
s23	w24e	du	du	du	PPER
s23	w24f	hast	haſt	haben	VAFIN
s23	w250	!	!	!	$.

# text = Im Gluͤck und Ungluͤck ſind die Menſchen nur zur Laſt .
s24	w251	Im	Im	im	APPRART
s24	w252	Glück	Gluͤck	Glück	NN
s24	w253	und	und	und	KON
s24	w254	Unglück	Ungluͤck	Unglück	NN
s24	w255	sind	ſind	sein	VAFIN
s24	w256	die	die	d	ART
s24	w257	Menschen	Menſchen	Mensch	NN
s24	w258	nur	nur	nur	ADV
s24	w259	zur	zur	zur	APPRART
s24	w25a	Last	Laſt	Last	NN
s24	w25b	.	.	.	$.

# text = Noch ſchlimmer als im Gluͤck der gift'ge Blick des Neiders , Im Ungluͤck iſt das Wort das froſt'ge des Mitleiders .
s25	w25c	Noch	Noch	noch	ADV
s25	w25d	schlimmer	ſchlimmer	schlimm	ADJD
s25	w25e	als	als	als	KOKOM
s25	w25f	im	im	im	APPRART
s25	w260	Glück	Gluͤck	Glück	NN
s25	w261	der	der	d	ART
s25	w262	giftige	gift'ge	giftig	ADJA
s25	w263	Blick	Blick	Blick	NN
s25	w264	des	des	d	ART
s25	w265	Neiders	Neiders	Neider	NN
s25	w266	,	,	,	$,
s25	w267	Im	Im	im	APPRART
s25	w268	Unglück	Ungluͤck	Unglück	NN
s25	w269	ist	iſt	sein	VAFIN
s25	w26a	das	das	d	ART
s25	w26b	Wort	Wort	Wort	NN
s25	w26c	das	das	d	ART
s25	w26d	frostige	froſt'ge	frostig	ADJA
s25	w26e	des	des	d	ART
s25	w26f	Mitleiders	Mitleiders	Mitleider	NN
s25	w270	.	.	.	$.

# text = 10 .
s87a	w9b04	10	10	10	CARD
s87a	w9b05	.	.	.	$.

# text = Kaum haſt du dich gefreut fehlloſer Jugendbluͤthe Des ſchoͤnſten , theuerſten , mit dankbarem Gemuͤthe ;
s26	w271	Kaum	Kaum	kaum	ADV
s26	w272	hast	haſt	haben	VAFIN
s26	w273	du	du	du	PPER
s26	w274	dich	dich	dich	PRF
s26	w275	gefreut	gefreut	freuen	VVPP
s26	w276	fehlloser	fehlloſer	fehllose	ADJA
s26	w277	Jugendblüte	Jugendbluͤthe	Jugendblüte	NN
s26	w278	Des	Des	d	ART
s26	w279	schönsten	ſchoͤnſten	schön	ADJA
s26	w27a	,	,	,	$,
s26	w27b	teuersten	theuerſten	teuer	ADJD
s26	w27c	,	,	,	$,
s26	w27d	mit	mit	mit	APPR
s26	w27e	dankbarem	dankbarem	dankbar	ADJA
s26	w27f	Gemüte	Gemuͤthe	Gemüt	NN
s26	w280	;	;	;	$.

# text = So haucht ein Unheil , und der Luſtglanz iſt vorbei , Alsob gefallen drein ein boͤſer Mehlthau ſei .
s27	w281	So	So	so	ADV
s27	w282	haucht	haucht	hauchen	VVFIN
s27	w283	ein	ein	eine	ART
s27	w284	Unheil	Unheil	Unheil	NN
s27	w285	,	,	,	$,
s27	w286	und	und	und	KON
s27	w287	der	der	d	ART
s27	w288	Lustglanz	Luſtglanz	Lustglanz	NN
s27	w289	ist	iſt	sein	VAFIN
s27	w28a	vorbei	vorbei	vorbei	ADV
s27	w28b	,	,	,	$,
s27	w28c	Alsob	Alsob	Alsob	NE
s27	w28d	gefallen	gefallen	gefallen	VVPP
s27	w28e	drein	drein	drein	ADV
s27	w28f	ein	ein	eine	ART
s27	w290	böser	boͤſer	böse	ADJA
s27	w291	Mehltau	Mehlthau	Mehltau	NN
s27	w292	sei	ſei	sein	VAFIN
s27	w293	.	.	.	$.

# text = Darf man ſich loben nichts , aus Furcht es zu berufen ?
s28	w294	Darf	Darf	dürfen	VMFIN
s28	w295	man	man	man	PIS
s28	w296	sich	ſich	sich	PRF
s28	w297	loben	loben	loben	VVFIN
s28	w298	nichts	nichts	nichts	PIS
s28	w299	,	,	,	$,
s28	w29a	aus	aus	aus	APPR
s28	w29b	Furcht	Furcht	Furcht	NN
s28	w29c	es	es	es	PPER
s28	w29d	zu	zu	zu	PTKZU
s28	w29e	berufen	berufen	berufen	VVINF
s28	w29f	?	?	?	$.

# text = An nichts ſich freuen , was zur Freude Goͤtter ſchufen ?
s29	w2a0	An	An	an	APPR
s29	w2a1	nichts	nichts	nichts	PIS
s29	w2a2	sich	ſich	sich	PRF
s29	w2a3	freuen	freuen	freuen	VVINF
s29	w2a4	,	,	,	$,
s29	w2a5	was	was	was	PRELS
s29	w2a6	zur	zur	zur	APPRART
s29	w2a7	Freude	Freude	Freude	NN
s29	w2a8	Götter	Goͤtter	Gott	NN
s29	w2a9	schufen	ſchufen	schaffen	VVFIN
s29	w2aa	?	?	?	$.

# text = Nein , danke Gott , daß dir nicht laſtet aufs Genick Feindſelige Goͤttermacht und neidiſches Geſchick .
s2a	w2ab	Nein	Nein	nein	PTKANT
s2a	w2ac	,	,	,	$,
s2a	w2ad	danke	danke	danken	VVFIN
s2a	w2ae	Gott	Gott	Gott	NN
s2a	w2af	,	,	,	$,
s2a	w2b0	daß	daß	daß	KOUS
s2a	w2b1	dir	dir	du	PPER
s2a	w2b2	nicht	nicht	nicht	PTKNEG
s2a	w2b3	lastet	laſtet	lasten	VVFIN
s2a	w2b4	aufs	aufs	aufs	APPRART
s2a	w2b5	Genick	Genick	Genick	NN
s2a	w2b6	Feindselige	Feindſelige	feindselig	ADJA
s2a	w2b7	Göttermacht	Goͤttermacht	Gottermacht	NN
s2a	w2b8	und	und	und	KON
s2a	w2b9	neidisches	neidiſches	neidisch	ADJA
s2a	w2ba	Geschick	Geſchick	Geschick	NN
s2a	w2bb	.	.	.	$.

# text = Nein , danke Gott , der dir die Freude goͤnnen wollte Am Schoͤnen eben noch als es verbluͤhen ſollte .
s2b	w2bc	Nein	Nein	nein	PTKANT
s2b	w2bd	,	,	,	$,
s2b	w2be	danke	danke	danken	VVFIN
s2b	w2bf	Gott	Gott	Gott	NN
s2b	w2c0	,	,	,	$,
s2b	w2c1	der	der	die	PRELS
s2b	w2c2	dir	dir	du	PPER
s2b	w2c3	die	die	d	ART
s2b	w2c4	Freude	Freude	Freude	NN
s2b	w2c5	gönnen	goͤnnen	gönnen	VVINF
s2b	w2c6	wollte	wollte	wollen	VMFIN
s2b	w2c7	Am	Am	am	APPRART
s2b	w2c8	Schönen	Schoͤnen	Schöne	NN
s2b	w2c9	eben	eben	eben	ADV
s2b	w2ca	noch	noch	noch	ADV
s2b	w2cb	als	als	als	KOKOM
s2b	w2cc	es	es	es	PPER
s2b	w2cd	verblühen	verbluͤhen	verblühen	VVINF
s2b	w2ce	sollte	ſollte	sollen	VMFIN
s2b	w2cf	.	.	.	$.

# text = Nicht deine Freude hat den Schaden angebahnt , Du freuteſt dich nur ſo , vom droh' nden vorgemahnt .
s2c	w2d0	Nicht	Nicht	nicht	PTKNEG
s2c	w2d1	deine	deine	deine	PPOSAT
s2c	w2d2	Freude	Freude	Freude	NN
s2c	w2d3	hat	hat	haben	VAFIN
s2c	w2d4	den	den	d	ART
s2c	w2d5	Schaden	Schaden	Schaden	NN
s2c	w2d6	angebahnt	angebahnt	anbahnen	VVPP
s2c	w2d7	,	,	,	$,
s2c	w2d8	Du	Du	du	PPER
s2c	w2d9	freutest	freuteſt	freuen	VVFIN
s2c	w2da	dich	dich	dich	PRF
s2c	w2db	nur	nur	nur	ADV
s2c	w2dc	so	ſo	so	ADV
s2c	w2dd	,	,	,	$,
s2c	w2de	vom	vom	vom	APPRART
s2c	w2df	droh	droh'	Drohen	NN
s2c	w2e0	enden	nden	enden	VVINF
s2c	w2e1	vorgemahnt	vorgemahnt	vorgemahnen	VVPP
s2c	w2e2	.	.	.	$.

# text = 11 .
s87b	w9b06	11	11	11	CARD
s87b	w9b07	.	.	.	$.

# text = Das rechte Maß , wie man den Lehrling vorwerts treibt , So daß er doch dabei in rechten Schranken bleibt ,
s2d	w2e3	Das	Das	d	ART
s2d	w2e4	rechte	rechte	recht	ADJA
s2d	w2e5	Maß	Maß	Maß	NN
s2d	w2e6	,	,	,	$,
s2d	w2e7	wie	wie	wie	PWAV
s2d	w2e8	man	man	man	PIS
s2d	w2e9	den	den	d	ART
s2d	w2ea	Lehrling	Lehrling	Lehrling	NN
s2d	w2eb	vorwärts	vorwerts	vorwärts	ADV
s2d	w2ec	treibt	treibt	treiben	VVFIN
s2d	w2ed	,	,	,	$,
s2d	w2ee	So	So	so	ADV
s2d	w2ef	daß	daß	daß	KOUS
s2d	w2f0	er	er	er	PPER
s2d	w2f1	doch	doch	doch	ADV
s2d	w2f2	dabei	dabei	dabei	PAV
s2d	w2f3	in	in	in	APPR
s2d	w2f4	rechten	rechten	recht	ADJA
s2d	w2f5	Schranken	Schranken	Schranke	NN
s2d	w2f6	bleibt	bleibt	bleiben	VVFIN
s2d	w2f7	,	,	,	$,

# text = Iſt , einen Fortſchritt , den er that , ihn laſſen merken , Um zu dem weitern , den er thun ſoll , ihn zu ſtaͤrken ,
s2e	w2f8	Ist	Iſt	sein	VAFIN
s2e	w2f9	,	,	,	$,
s2e	w2fa	einen	einen	eine	ART
s2e	w2fb	Fortschritt	Fortſchritt	Fortschritt	NN
s2e	w2fc	,	,	,	$,
s2e	w2fd	den	den	die	PRELS
s2e	w2fe	er	er	er	PPER
s2e	w2ff	tat	that	tun	VVFIN
s2e	w300	,	,	,	$,
s2e	w301	ihn	ihn	er	PPER
s2e	w302	lassen	laſſen	lassen	VVFIN
s2e	w303	merken	merken	merken	VVINF
s2e	w304	,	,	,	$,
s2e	w305	Um	Um	um	KOUI
s2e	w306	zu	zu	zu	APPR
s2e	w307	dem	dem	d	ART
s2e	w308	weiteren	weitern	weit	ADJA
s2e	w309	,	,	,	$,
s2e	w30a	den	den	die	PRELS
s2e	w30b	er	er	er	PPER
s2e	w30c	tun	thun	tun	VVINF
s2e	w30d	soll	ſoll	sollen	VMFIN
s2e	w30e	,	,	,	$,
s2e	w30f	ihn	ihn	er	PPER
s2e	w310	zu	zu	zu	PTKZU
s2e	w311	stärken	ſtaͤrken	stärken	VVINF
s2e	w312	,	,	,	$,

# text = Nicht daß er glaube , ſchon ein Großes ſei gethan , Doch fuͤhle , daß er thun das Groͤſte ſoll und kan ;
s2f	w313	Nicht	Nicht	nicht	PTKNEG
s2f	w314	daß	daß	daß	KOUS
s2f	w315	er	er	er	PPER
s2f	w316	glaube	glaube	glauben	VVFIN
s2f	w317	,	,	,	$,
s2f	w318	schon	ſchon	schon	ADV
s2f	w319	ein	ein	eine	ART
s2f	w31a	Großes	Großes	Groß	NN
s2f	w31b	sei	ſei	sein	VAFIN
s2f	w31c	getan	gethan	tun	VVPP
s2f	w31d	,	,	,	$,
s2f	w31e	Doch	Doch	doch	KON
s2f	w31f	fühle	fuͤhle	fühlen	VVFIN
s2f	w320	,	,	,	$,
s2f	w321	daß	daß	daß	KOUS
s2f	w322	er	er	er	PPER
s2f	w323	tun	thun	tun	VVFIN
s2f	w324	das	das	d	ART
s2f	w325	größte	Groͤſte	groß	ADJA
s2f	w326	soll	ſoll	sollen	VMFIN
s2f	w327	und	und	und	KON
s2f	w328	kann	kan	können	VMFIN
s2f	w329	;	;	;	$.

# text = Dazwiſchen unvermerkt , ihn nicht im Weiterſchreiten Zu ſtoͤren , aus dem Weg zu raͤumen Schwierigkeiten ,
s30	w32a	Dazwischen	Dazwiſchen	dazwischen	PAV
s30	w32b	unvermerkt	unvermerkt	unvermerkt	ADJD
s30	w32c	,	,	,	$,
s30	w32d	ihn	ihn	er	PPER
s30	w32e	nicht	nicht	nicht	PTKNEG
s30	w32f	im	im	im	APPRART
s30	w330	Weiterschreiten	Weiterſchreiten	Weiterschreiten	NN
s30	w331	Zu	Zu	zu	PTKZU
s30	w332	stören	ſtoͤren	stören	VVINF
s30	w333	,	,	,	$,
s30	w334	aus	aus	aus	APPR
s30	w335	dem	dem	d	ART
s30	w336	Weg	Weg	Weg	NN
s30	w337	zu	zu	zu	PTKZU
s30	w338	räumen	raͤumen	räumen	VVINF
s30	w339	Schwierigkeiten	Schwierigkeiten	Schwierigkeit	NN
s30	w33a	,	,	,	$,

# text = Doch ihm zu goͤnnen auch dabei von Zeit zu Zeit Das lohnende Gefuͤhl beſiegter Schwierigkeit .
s31	w33b	Doch	Doch	doch	KON
s31	w33c	ihm	ihm	er	PPER
s31	w33d	zu	zu	zu	PTKZU
s31	w33e	gönnen	goͤnnen	gönnen	VVINF
s31	w33f	auch	auch	auch	ADV
s31	w340	dabei	dabei	dabei	PAV
s31	w341	von	von	von	APPR
s31	w342	Zeit	Zeit	Zeit	NN
s31	w343	zu	zu	zu	APPR
s31	w344	Zeit	Zeit	Zeit	NN
s31	w345	Das	Das	d	ART
s31	w346	lohnende	lohnende	lohnend	ADJA
s31	w347	Gefühl	Gefuͤhl	Gefühl	NN
s31	w348	besiegter	beſiegter	besiegt	ADJA
s31	w349	Schwierigkeit	Schwierigkeit	Schwierigkeit	NN
s31	w34a	.	.	.	$.

# text = 12 .
s87c	w9b08	12	12	12	CARD
s87c	w9b09	.	.	.	$.

# text = Nur ein Gedanken iſts , an welchen du gewoͤhnen Dich mußt , um dein Geſchick im Geiſte zu verſoͤhnen .
s32	w34b	Nur	Nur	nur	ADV
s32	w34c	ein	ein	eine	ART
s32	w34d	Gedanken	Gedanken	Gedanke	NN
s32	w34e	ist_es	iſts	sein_es	VAFIN
s32	w34f	,	,	,	$,
s32	w350	an	an	an	APPR
s32	w351	welchen	welchen	welchen	PWAT
s32	w352	du	du	du	PPER
s32	w353	gewöhnen	gewoͤhnen	gewöhnen	VVINF
s32	w354	Dich	Dich	du	PPER
s32	w355	mußt	mußt	müssen	VMFIN
s32	w356	,	,	,	$,
s32	w357	um	um	um	KOUI
s32	w358	dein	dein	dein	PPOSAT
s32	w359	Geschick	Geſchick	Geschick	NN
s32	w35a	im	im	im	APPRART
s32	w35b	Geiste	Geiſte	Geist	NN
s32	w35c	zu	zu	zu	PTKZU
s32	w35d	versöhnen	verſoͤhnen	versöhnen	VVINF
s32	w35e	.	.	.	$.

# text = Und an wie mangerlei Gedanken haſt du dich Nicht ſchon gewoͤhnt !
s33	w35f	Und	Und	und	KON
s33	w360	an	an	an	APPR
s33	w361	wie	wie	wie	KOKOM
s33	w362	mancherlei	mangerlei	mancherlei	PIAT
s33	w363	Gedanken	Gedanken	Gedanke	NN
s33	w364	hast	haſt	haben	VAFIN
s33	w365	du	du	du	PPER
s33	w366	dich	dich	dich	PRF
s33	w367	Nicht	Nicht	nicht	PTKNEG
s33	w368	schon	ſchon	schon	ADV
s33	w369	gewöhnt	gewoͤhnt	gewöhnen	VVPP
s33	w36a	!	!	!	$.

# text = man denkt zuletzt in Alles ſich .
s34	w36b	man	man	man	PIS
s34	w36c	denkt	denkt	denken	VVFIN
s34	w36d	zuletzt	zuletzt	zuletzt	ADV
s34	w36e	in	in	in	APPR
s34	w36f	Alles	Alles	alle	PIS
s34	w370	sich	ſich	sich	PRF
s34	w371	.	.	.	$.

# text = Das Unverhoffteſte , wenn es getreten ein , Sieht endlich aus als koͤnnt' es gar nicht anders ſeyn .
s35	w372	Das	Das	d	ART
s35	w373	Unverhoffteste	Unverhoffteſte	unverhofft	ADJA
s35	w374	,	,	,	$,
s35	w375	wenn	wenn	wenn	KOUS
s35	w376	es	es	es	PPER
s35	w377	getreten	getreten	treten	VVPP
s35	w378	ein	ein	ein	PTKVZ
s35	w379	,	,	,	$,
s35	w37a	Sieht	Sieht	sehen	VVFIN
s35	w37b	endlich	endlich	endlich	ADV
s35	w37c	aus	aus	aus	PTKVZ
s35	w37d	als	als	als	KOKOM
s35	w37e	könnte	koͤnnt'	können	VMFIN
s35	w37f	es	es	es	PPER
s35	w380	gar	gar	gar	ADV
s35	w381	nicht	nicht	nicht	PTKNEG
s35	w382	anders	anders	anders	ADV
s35	w383	sein	ſeyn	sein	VAINF
s35	w384	.	.	.	$.

# text = Und wenn gleichguͤltig uns durch die Gewohnheit werden Am Ende Freuden ſelbſt , warum nicht auch Beſchwerden ?
s36	w385	Und	Und	und	KON
s36	w386	wenn	wenn	wenn	KOUS
s36	w387	gleichgültig	gleichguͤltig	gleichgültig	ADJD
s36	w388	uns	uns	wir	PPER
s36	w389	durch	durch	durch	APPR
s36	w38a	die	die	d	ART
s36	w38b	Gewohnheit	Gewohnheit	Gewohnheit	NN
s36	w38c	werden	werden	werden	VAFIN
s36	w38d	Am	Am	am	APPRART
s36	w38e	Ende	Ende	Ende	NN
s36	w38f	Freuden	Freuden	Freude	NN
s36	w390	selbst	ſelbſt	selbst	ADV
s36	w391	,	,	,	$,
s36	w392	warum	warum	warum	PWAV
s36	w393	nicht	nicht	nicht	PTKNEG
s36	w394	auch	auch	auch	ADV
s36	w395	Beschwerden	Beſchwerden	Beschwerde	NN
s36	w396	?	?	?	$.

# text = 13 .
s87d	w9b0a	13	13	13	CARD
s87d	w9b0b	.	.	.	$.

# text = So hilflos zu der Welt wird nie ein Thier geboren Alswie der Menſch , der ſich ſo hoch fuͤhlt auserkoren .
s37	w397	So	So	so	ADV
s37	w398	hilflos	hilflos	hilflos	ADJD
s37	w399	zu	zu	zu	APPR
s37	w39a	der	der	d	ART
s37	w39b	Welt	Welt	Welt	NN
s37	w39c	wird	wird	werden	VAFIN
s37	w39d	nie	nie	nie	ADV
s37	w39e	ein	ein	eine	ART
s37	w39f	Tier	Thier	Tier	NN
s37	w3a0	geboren	geboren	gebären	VVPP
s37	w3a1	Alswie	Alswie	Alswie	NE
s37	w3a2	der	der	d	ART
s37	w3a3	Mensch	Menſch	Mensch	NN
s37	w3a4	,	,	,	$,
s37	w3a5	der	der	die	PRELS
s37	w3a6	sich	ſich	sich	PRF
s37	w3a7	so	ſo	so	ADV
s37	w3a8	hoch	hoch	hoch	ADJD
s37	w3a9	fühlt	fuͤhlt	fühlen	VVFIN
s37	w3aa	auserkoren	auserkoren	auserkiesen	VVPP
s37	w3ab	.	.	.	$.

# text = Warum ?
s38	w3ac	Warum	Warum	warum	PWAV
s38	w3ad	?	?	?	$.

# text = Es hat Natur dadurch uns ſagen wollen , Daß wir uns ſelber und einander helfen ſollen .
s39	w3ae	Es	Es	es	PPER
s39	w3af	hat	hat	haben	VAFIN
s39	w3b0	Natur	Natur	Natur	NN
s39	w3b1	dadurch	dadurch	dadurch	PAV
s39	w3b2	uns	uns	wir	PPER
s39	w3b3	sagen	ſagen	sagen	VVINF
s39	w3b4	wollen	wollen	wollen	VMFIN
s39	w3b5	,	,	,	$,
s39	w3b6	Daß	Daß	daß	KOUS
s39	w3b7	wir	wir	wir	PPER
s39	w3b8	uns	uns	uns	PRF
s39	w3b9	selber	ſelber	selber	ADV
s39	w3ba	und	und	und	KON
s39	w3bb	einander	einander	einander	ADV
s39	w3bc	helfen	helfen	helfen	VVINF
s39	w3bd	sollen	ſollen	sollen	VMFIN
s39	w3be	.	.	.	$.

# text = Die Mutter hilft zuerſt dem Kind , der Vater dann ; Dann hilft es ihnen , und ſich ſelber hilft der Mann .
s3a	w3bf	Die	Die	d	ART
s3a	w3c0	Mutter	Mutter	Mutter	NN
s3a	w3c1	hilft	hilft	helfen	VVFIN
s3a	w3c2	zuerst	zuerſt	zuerst	ADV
s3a	w3c3	dem	dem	d	ART
s3a	w3c4	Kind	Kind	Kind	NN
s3a	w3c5	,	,	,	$,
s3a	w3c6	der	der	d	ART
s3a	w3c7	Vater	Vater	Vater	NN
s3a	w3c8	dann	dann	dann	ADV
s3a	w3c9	;	;	;	$.
s3a	w3ca	Dann	Dann	dann	ADV
s3a	w3cb	hilft	hilft	helfen	VVFIN
s3a	w3cc	es	es	es	PPER
s3a	w3cd	ihnen	ihnen	sie	PPER
s3a	w3ce	,	,	,	$,
s3a	w3cf	und	und	und	KON
s3a	w3d0	sich	ſich	sich	PRF
s3a	w3d1	selber	ſelber	selber	ADV
s3a	w3d2	hilft	hilft	helfen	VVFIN
s3a	w3d3	der	der	d	ART
s3a	w3d4	Mann	Mann	Mann	NN
s3a	w3d5	.	.	.	$.

# text = 14 .
s87e	w9b0c	14	14	14	CARD
s87e	w9b0d	.	.	.	$.

# text = Mein Sohn , erwarte nicht , daß dich die Leute warnen Vor Boͤſem , eh davon du laͤſſeſt dich umgarnen .
s3b	w3d6	Mein	Mein	mein	PPOSAT
s3b	w3d7	Sohn	Sohn	Sohn	NN
s3b	w3d8	,	,	,	$,
s3b	w3d9	erwarte	erwarte	erwarten	VVFIN
s3b	w3da	nicht	nicht	nicht	PTKNEG
s3b	w3db	,	,	,	$,
s3b	w3dc	daß	daß	daß	KOUS
s3b	w3dd	dich	dich	du	PPER
s3b	w3de	die	die	d	ART
s3b	w3df	Leute	Leute	Leute	NN
s3b	w3e0	warnen	warnen	warnen	VVFIN
s3b	w3e1	Vor	Vor	vor	APPR
s3b	w3e2	Bösem	Boͤſem	Böse	NN
s3b	w3e3	,	,	,	$,
s3b	w3e4	ehe	eh	ehe	KOUS
s3b	w3e5	davon	davon	davon	PAV
s3b	w3e6	du	du	du	PPER
s3b	w3e7	lässt	laͤſſeſt	lassen	VVFIN
s3b	w3e8	dich	dich	dich	PRF
s3b	w3e9	umgarnen	umgarnen	umgarnen	VVINF
s3b	w3ea	.	.	.	$.

# text = Sie werden zuſehn bis um dich es ſchlug zuſammen , Um zu beklagen dann dich oder zu verdammen ,
s3c	w3eb	Sie	Sie	sie	PPER
s3c	w3ec	werden	werden	werden	VAFIN
s3c	w3ed	zusehen	zuſehn	zusehen	VVINF
s3c	w3ee	bis	bis	bis	KON
s3c	w3ef	um	um	um	KOUI
s3c	w3f0	dich	dich	du	PPER
s3c	w3f1	es	es	es	PPER
s3c	w3f2	schlug	ſchlug	schlagen	VVFIN
s3c	w3f3	zusammen	zuſammen	zusammen	PTKVZ
s3c	w3f4	,	,	,	$,
s3c	w3f5	Um	Um	um	KOUI
s3c	w3f6	zu	zu	zu	PTKZU
s3c	w3f7	beklagen	beklagen	beklagen	VVINF
s3c	w3f8	dann	dann	dann	ADV
s3c	w3f9	dich	dich	du	PPER
s3c	w3fa	oder	oder	oder	KON
s3c	w3fb	zu	zu	zu	PTKZU
s3c	w3fc	verdammen	verdammen	verdammen	VVINF
s3c	w3fd	,	,	,	$,

# text = Und ſich zu freuen , daß ſie beſſer ſind als du , Wo nicht , doch gluͤcklicher ; drum ſieh beizeiten zu ,
s3d	w3fe	Und	Und	und	KON
s3d	w3ff	sich	ſich	sich	PRF
s3d	w400	zu	zu	zu	PTKZU
s3d	w401	freuen	freuen	freuen	VVINF
s3d	w402	,	,	,	$,
s3d	w403	daß	daß	daß	KOUS
s3d	w404	sie	ſie	sie	PPER
s3d	w405	besser	beſſer	gut	ADJD
s3d	w406	sind	ſind	sein	VAFIN
s3d	w407	als	als	als	KOKOM
s3d	w408	du	du	du	PPER
s3d	w409	,	,	,	$,
s3d	w40a	Wo	Wo	wo	PWAV
s3d	w40b	nicht	nicht	nicht	PTKNEG
s3d	w40c	,	,	,	$,
s3d	w40d	doch	doch	doch	ADV
s3d	w40e	glücklicher	gluͤcklicher	glücklich	ADJD
s3d	w40f	;	;	;	$.
s3d	w410	darum	drum	darum	PAV
s3d	w411	sieh	ſieh	sehen	VVFIN
s3d	w412	beizeiten	beizeiten	beizeiten	ADV
s3d	w413	zu	zu	zu	PTKVZ
s3d	w414	,	,	,	$,

# text = Mein Sohn , die Welt kann dich nur fuͤhren in Gefahren ; Dich huͤten mußt du ſelbſt , und Gott muß dich bewahren .
s3e	w415	Mein	Mein	mein	PPOSAT
s3e	w416	Sohn	Sohn	Sohn	NN
s3e	w417	,	,	,	$,
s3e	w418	die	die	d	ART
s3e	w419	Welt	Welt	Welt	NN
s3e	w41a	kann	kann	können	VMFIN
s3e	w41b	dich	dich	du	PPER
s3e	w41c	nur	nur	nur	ADV
s3e	w41d	führen	fuͤhren	führen	VVFIN
s3e	w41e	in	in	in	APPR
s3e	w41f	Gefahren	Gefahren	Gefahr	NN
s3e	w420	;	;	;	$.
s3e	w421	Dich	Dich	dich	PRF
s3e	w422	hüten	huͤten	hüten	VVINF
s3e	w423	mußt	mußt	müssen	VMFIN
s3e	w424	du	du	du	PPER
s3e	w425	selbst	ſelbſt	selbst	ADV
s3e	w426	,	,	,	$,
s3e	w427	und	und	und	KON
s3e	w428	Gott	Gott	Gott	NN
s3e	w429	muß	muß	müssen	VMFIN
s3e	w42a	dich	dich	dich	PRF
s3e	w42b	bewahren	bewahren	bewahren	VVINF
s3e	w42c	.	.	.	$.

# text = Mein Sohn , ich lehre dich , was ich an mir erfuhr :
s3f	w42d	Mein	Mein	mein	PPOSAT
s3f	w42e	Sohn	Sohn	Sohn	NN
s3f	w42f	,	,	,	$,
s3f	w430	ich	ich	ich	PPER
s3f	w431	Lehre	lehre	Lehre	NN
s3f	w432	dich	dich	du	PPER
s3f	w433	,	,	,	$,
s3f	w434	was	was	was	PWS
s3f	w435	ich	ich	ich	PPER
s3f	w436	an	an	an	APPR
s3f	w437	mir	mir	ich	PPER
s3f	w438	erfuhr	erfuhr	erfahren	VVFIN
s3f	w439	:	:	:	$.

# text = Die Welt nimmt Theil mit Luſt an unſerm Schaden nur .
s40	w43a	Die	Die	d	ART
s40	w43b	Welt	Welt	Welt	NN
s40	w43c	nimmt	nimmt	nehmen	VVFIN
s40	w43d	Teil	Theil	Teil	NN
s40	w43e	mit	mit	mit	APPR
s40	w43f	Lust	Luſt	Lust	NN
s40	w440	an	an	an	APPR
s40	w441	unserem	unſerm	unsere	PPOSAT
s40	w442	Schaden	Schaden	Schaden	NN
s40	w443	nur	nur	nur	ADV
s40	w444	.	.	.	$.

# text = 15 .
s87f	w9b0e	15	15	15	CARD
s87f	w9b0f	.	.	.	$.

