S_ID	T_ID	TOKENcorr	TOKENorig	LEMMA	POS
sc	w233	wissen	wiſſen	wissen	VVFIN
sc	w234	etwas	etwas	etwas	ADV
sc	w235	/	/	/	$(
sc	w236	dieselben	dieſelben	dieselbe	ADJA
sc	w237	wissen	wiſſen	wissen	VVFIN
sc	w238	doch	doch	doch	ADV
sc	w239	nicht	nicht	nicht	PTKNEG
sc	w23a	/	/	/	$(
sc	w23b	wie	wie	wie	PWAV
sc	w23c	sie	ſie	sie	PPER
sc	w23d	wissen	wiſſen	wissen	VVINF
sc	w23e	sollen	ſollen	sollen	VMFIN
sc	w23f	/	/	/	$(
sc	w240	die	die	d	ART
sc	w241	Erkenntnis	Erkentnuß	Erkenntnis	NN
sc	w242	sein	ſein	sein	PPOSAT
sc	w243	selbst	ſelbſt	selbst	ADV
sc	w244	ist	iſt	sein	VAFIN
sc	w245	auch	auch	auch	ADV
sc	w246	nütze	nuͤtze	nütze	ADJD
sc	w247	und	vnd	und	KON
sc	w248	gut	gut	gut	ADJD
sc	w249	/	/	/	$(
sc	w24a	wann	wann	wann	PWAV
sc	w24b	man	man	man	PIS
sc	w24c	sie	ſie	sie	PPER
sc	w24d	dahin	dahin	dahin	PAV
sc	w24e	brauchet	brauchet	brauchen	VVFIN
sc	w24f	/	/	/	$(
sc	w250	dazu	darzu	dazu	PAV
sc	w251	sie	ſie	sie	PPER
sc	w252	Gott	Gott	Gott	NN
sc	w253	durch	durch	durch	APPR
sc	w254	Christus	Chriſtum	Christus	NE
sc	w255	verordnet	verordnet	verordnen	VVPP
sc	w256	hat	hat	haben	VAFIN
sc	w257	/	/	/	$(
sc	w258	nämlich	nemlich	nämlich	ADV
sc	w259	daß	daß	daß	KOUS
sc	w25a	man	man	man	PIS
sc	w25b	dadurch	dadurch	dadurch	PAV
sc	w25c	lerne	lerne	lernen	VVFIN
sc	w25d	erkennen	erkennen	erkennen	VVINF
sc	w25e	/	/	/	$(
sc	w25f	wie	wie	wie	KOKOM
sc	w260	ein	ein	eine	ART
sc	w261	jeder	jeder	jede	PIS
sc	w262	sein	ſein	sein	PPOSAT
sc	w263	selbst	ſelbſt	selbst	ADV
sc	w264	größter	groͤſter	groß	ADJA
sc	w265	Feind	Feind	Feind	NN
sc	w266	sei	ſey	sein	VAFIN
sc	w267	/	/	/	$(
sc	w268	und	vnnd	und	KON
sc	w269	wie	wie	wie	PWAV
sc	w26a	man	man	man	PIS
sc	w26b	von	von	von	APPR
sc	w26c	sich	ſich	sich	PRF
sc	w26d	selber	ſelber	selber	ADV
sc	w26e	nichts	nichts	nichts	PIS
sc	w26f	sei	ſey	sein	VAFIN
sc	w270	/	/	/	$(
sc	w271	noch	noch	noch	ADV
sc	w272	vermöge	vermoͤge	vermögen	VVFIN
sc	w273	alles	alles	alle	PIS
sc	w274	von	von	von	APPR
sc	w275	ihm	jhm	er	PPER
sc	w276	selber	ſelber	selber	ADV
sc	w277	/	/	/	$(
sc	w278	sondern	ſondern	sondern	KON
sc	w279	alles	alles	alle	PIS
sc	w27a	was	was	was	PWS
sc	w27b	ein	ein	eine	ART
sc	w27c	jeder	jeder	jede	PIS
sc	w27d	ist	iſt	sein	VAFIN
sc	w27e	/	/	/	$(
sc	w27f	und	vnnd	und	KON
sc	w280	vermöge	vermoͤge	vermögen	VVFIN
sc	w281	/	/	/	$(
sc	w282	sei	ſey	sein	VAFIN
sc	w283	alles	alles	alle	PIS
sc	w284	von	von	von	APPR
sc	w285	der	der	d	ART
sc	w286	Gnaden	Gnaden	Gnade	NN
sc	w287	Gottes	Gottes	Gott	NN
sc	w288	/	/	/	$(
sc	w289	und	vnd	und	KON
sc	w28a	also	alſo	also	ADV
sc	w28b	soll	ſoll	sollen	VMFIN
sc	w28c	sich	ſich	sich	PRF
sc	w28d	ein	ein	eine	ART
sc	w28e	jeder	jeder	jede	PIAT
sc	w28f	täglich	taͤglich	täglich	ADJD
sc	w290	vor	vor	vor	APPR
sc	w291	der	deꝛ	d	ART
sc	w292	gewaltigen	gewaltigen	gewaltig	ADJA
sc	w293	Hand	Hand	Hand	NN
sc	w294	Gottes	Gottes	Gott	NN
sc	w295	demütigen	demuͤtigen	demütigen	VVINF
sc	w296	/	/	/	$(
sc	w297	wie	wie	wie	KOKOM
sc	w298	Paulus	Paulus	Paulus	NE
sc	w299	lehrt	lehret	lehren	VVFIN
sc	w29a	/	/	/	$(
sc	w29b	sich	ſich	sich	PRF
sc	w29c	klein	klein	klein	ADJD
sc	w29d	/	/	/	$(
sc	w29e	geringe	geringe	gering	ADJA
sc	w29f	/	/	/	$(
sc	w2a0	und	vnd	und	KON
sc	w2a1	niedrig	nidrig	niedrig	ADJD
sc	w2a2	vor	vor	vor	APPR
sc	w2a3	Gott	Gott	Gott	NN
sc	w2a4	/	/	/	$(
sc	w2a5	und	vnd	und	KON
sc	w2a6	dem	dem	d	ART
sc	w2a7	Menschen	Menſchen	Mensch	NN
sc	w2a8	setzen	ſetzen	setzen	VVINF
sc	w2a9	/	/	/	$(
sc	w2aa	also	alſo	also	ADV
sc	w2ab	macht	machet	machen	VVFIN
sc	w2ac	man	man	man	PIS
sc	w2ad	Gott	GOtt	Gott	NN
sc	w2ae	den	den	d	ART
sc	w2af	Schöpfer	Schoͤpffer	Schöpfer	NN
sc	w2b0	groß	groß	groß	ADJD
sc	w2b1	/	/	/	$(
sc	w2b2	alles	alles	alle	PIS
sc	w2b3	und	vnd	und	KON
sc	w2b4	hoch	hoch	hoch	ADJD
sc	w2b5	/	/	/	$(
sc	w2b6	wie	wie	wie	KOKOM
sc	w2b7	dann	dann	dann	ADV
sc	w2b8	in	in	in	APPR
sc	w2b9	dem	dem	d	ART
sc	w2ba	Leben	Leben	Leben	NN
sc	w2bb	Christi	Chriſti	Christi	NE
sc	w2bc	(	(	(	$(
sc	w2bd	welches	welches	welches	PWS
sc	w2be	zu	zu	zu	APPR
sc	w2bf	diesen	dieſen	diese	PDAT
sc	w2c0	Zeiten	zeiten	Zeit	NN
sc	w2c1	ganz	gantz	ganz	ADV
sc	w2c2	verfallen	verfallen	verfallen	VVINF
sc	w2c3	ist	iſt	sein	VAFIN
sc	w2c4	)	)	)	$(
sc	w2c5	ausdrücklich	außdruͤcklich	ausdrücklich	ADJD
sc	w2c6	allen	allen	alle	PIAT
sc	w2c7	Gläubigen	Glaubigen	Gläubige	NN
sc	w2c8	vorgebildet	vorgebildet	vorbilden	VVPP
sc	w2c9	wird	wird	werden	VAFIN
sc	w2ca	.	.	.	$.

# text = O wie ein ſelige Erkendtnuß / vnnd gnothi ſeauton iſt das / da der Menſch durch all ſein wiſſen / koͤnnen vnd vermoͤgen / taͤglich in jhm ſelber nidrig vnd klein wird !
sd	w2cb	O	O	O	NE
sd	w2cc	wie	wie	wie	KOKOM
sd	w2cd	ein	ein	eine	ART
sd	w2ce	selige	ſelige	selig	ADJA
sd	w2cf	Erkenntnis	Erkendtnuß	Erkenntnis	NN
sd	w2d0	/	/	/	$(
sd	w2d1	und	vnnd	und	KON
sd	w2d2	gnothi	gnothi	Gnothi	NE
sd	w2d3	seauton	ſeauton	Seauton	NE
sd	w2d4	ist	iſt	sein	VAFIN
sd	w2d5	das	das	d	ART
sd	w2d6	/	/	/	$(
sd	w2d7	da	da	da	KOUS
sd	w2d8	der	der	d	ART
sd	w2d9	Mensch	Menſch	Mensch	NN
sd	w2da	durch	durch	durch	APPR
sd	w2db	all	all	all	PIAT
sd	w2dc	sein	ſein	sein	PPOSAT
sd	w2dd	wissen	wiſſen	wissen	VVINF
sd	w2de	/	/	/	$(
sd	w2df	können	koͤnnen	können	VMFIN
sd	w2e0	und	vnd	und	KON
sd	w2e1	vermögen	vermoͤgen	vermögen	VVFIN
sd	w2e2	/	/	/	$(
sd	w2e3	täglich	taͤglich	täglich	ADJD
sd	w2e4	in	in	in	APPR
sd	w2e5	ihm	jhm	er	PPER
sd	w2e6	selber	ſelber	selber	ADV
sd	w2e7	niedrig	nidrig	niedrig	ADJD
sd	w2e8	und	vnd	und	KON
sd	w2e9	klein	klein	klein	ADJD
sd	w2ea	wird	wird	werden	VAFIN
sd	w2eb	!	!	!	$.

# text = Dieſer wird Gott nahe / ja Gott wird alles in jhm / er will gerne nichtes ſeyn / auff daß Gott alles in jhme ſey vnd werde / ſolches beger ich bey mir ſelber / vnd bey allen Guthertzigen / mit dieſem meinem gnothi ſeauton außzurichten / nemblich / daß ich mich neben andern erkenne / nach der Natur / vnd auß der natuͤrlichen Erkentnuß gefůhret / vnd geleytet werde zur Gnade / das iſt / zu Chriſto / dem einigen Eckſtein / in welchem alle ſchetze der Weißheit / vnd Erkentnuß gefunden werden / Du darffſt dich nicht bekuͤmmern vmb den Autorem , wer diß ſchreibe / ſondern bedencke viel mehr / warumb / vnd was da geſchrieben werde / durchlieſe es mit fleiß / vnd widerhole es offtmals / biß ſo lange du es verſteheſt / du wirſt dariñen von mehrern ſachen ermahnet werden / dann du gedencken kanſt / allein ich wolte / daß du erſtlich vil mehr das Buch deines Hertzens leſeſt / So wuͤrdeſt du mir in meinen Schreiben wol kundtſchafft geben / Es wuͤrde ſich niemand darwider auffkruͤmmen / als der falſche Theologus der Antichriſt / welcher ſeinen Glauben im Papier / vnnd Maule fuͤhret / aber Chriſtum verleugnet er nach der Krafft / Geiſte / Creutz vnd Leben .
se	w2ec	Dieser	Dieſer	diese	PDS
se	w2ed	wird	wird	werden	VAFIN
se	w2ee	Gott	Gott	Gott	NN
se	w2ef	nahe	nahe	nahe	APPR
se	w2f0	/	/	/	$(
se	w2f1	ja	ja	ja	PTKANT
se	w2f2	Gott	Gott	Gott	NN
se	w2f3	wird	wird	werden	VAFIN
se	w2f4	alles	alles	alle	PIS
se	w2f5	in	in	in	APPR
se	w2f6	ihm	jhm	er	PPER
se	w2f7	/	/	/	$(
se	w2f8	er	er	er	PPER
se	w2f9	will	will	wollen	VMFIN
se	w2fa	gerne	gerne	gerne	ADV
se	w2fb	nichts	nichtes	nichts	PIS
se	w2fc	sein	ſeyn	sein	VAINF
se	w2fd	/	/	/	$(
se	w2fe	auf	auff	auf	APPR
se	w2ff	daß	daß	daß	KOUS
se	w300	Gott	Gott	Gott	NN
se	w301	alles	alles	alle	PIS
se	w302	in	in	in	APPR
se	w303	ihm	jhme	er	PPER
se	w304	sei	ſey	sein	VAFIN
se	w305	und	vnd	und	KON
se	w306	werde	werde	werden	VAFIN
se	w307	/	/	/	$(
se	w308	solches	ſolches	solch	PIAT
se	w309	begehr	beger	begehren	VVIMP
se	w30a	ich	ich	ich	PPER
se	w30b	bei	bey	bei	APPR
se	w30c	mir	mir	ich	PPER
se	w30d	selber	ſelber	selber	ADV
se	w30e	/	/	/	$(
se	w30f	und	vnd	und	KON
se	w310	bei	bey	bei	APPR
se	w311	allen	allen	alle	PIAT
se	w312	Gutherzigen	Guthertzigen	Gutherzige	NN
se	w313	/	/	/	$(
se	w314	mit	mit	mit	APPR
se	w315	diesem	dieſem	diese	PDAT
se	w316	meinem	meinem	meine	PPOSAT
se	w317	gnothi	gnothi	gnothi	ADJA
se	w318	seauton	ſeauton	Seauton	NN
se	w319	auszurichten	außzurichten	ausrichten	VVIZU
se	w31a	/	/	/	$(
se	w31b	nämlich	nemblich	nämlich	ADV
se	w31c	/	/	/	$(
se	w31d	daß	daß	daß	KOUS
se	w31e	ich	ich	ich	PPER
se	w31f	mich	mich	mich	PRF
se	w320	neben	neben	neben	APPR
se	w321	anderen	andern	andere	PIS
se	w322	erkenne	erkenne	erkennen	VVFIN
se	w323	/	/	/	$(
se	w324	nach	nach	nach	APPR
se	w325	der	der	d	ART
se	w326	Natur	Natur	Natur	NN
se	w327	/	/	/	$(
se	w328	und	vnd	und	KON
se	w329	aus	auß	aus	APPR
se	w32a	der	der	d	ART
se	w32b	natürlichen	natuͤrlichen	natürlich	ADJA
se	w32c	Erkenntnis	Erkentnuß	Erkenntnis	NN
se	w32d	geführt	gefůhret	führen	VVPP
se	w32e	/	/	/	$(
se	w32f	und	vnd	und	KON
se	w330	geleitet	geleytet	geleiten	VVPP
se	w331	werde	werde	werden	VAFIN
se	w332	zur	zur	zur	APPRART
se	w333	Gnade	Gnade	Gnade	NN
se	w334	/	/	/	$(
se	w335	das	das	die	PDS
se	w336	ist	iſt	sein	VAFIN
se	w337	/	/	/	$(
se	w338	zu	zu	zu	APPR
se	w339	Christo	Chriſto	Christo	NE
se	w33a	/	/	/	$(
se	w33b	dem	dem	d	ART
se	w33c	einigen	einigen	einige	PIAT
se	w33d	Eckstein	Eckſtein	Eckstein	NN
se	w33e	/	/	/	$(
se	w33f	in	in	in	APPR
se	w340	welchem	welchem	welche	PRELS
se	w341	alle	alle	alle	PIS
se	w342	schätze	ſchetze	schätzen	VVFIN
se	w343	der	der	d	ART
se	w344	Weisheit	Weißheit	Weisheit	NN
se	w345	/	/	/	$(
se	w346	und	vnd	und	KON
se	w347	Erkenntnis	Erkentnuß	Erkenntnis	NN
se	w348	gefunden	gefunden	finden	VVPP
se	w349	werden	werden	werden	VAINF
se	w34a	/	/	/	$(
se	w34b	Du	Du	du	PPER
se	w34c	darfst	darffſt	dürfen	VMFIN
se	w34d	dich	dich	dich	PRF
se	w34e	nicht	nicht	nicht	PTKNEG
se	w34f	bekümmern	bekuͤmmern	bekümmern	VVINF
se	w350	um	vmb	um	APPR
se	w351	den	den	d	ART
se	w352	Autorem	Autorem	Autorem	NN
se	w353	,	,	,	$,
se	w354	wer	wer	wer	PWS
se	w355	dies	diß	diese	PDS
se	w356	schreibe	ſchreibe	schreiben	VVFIN
se	w357	/	/	/	$(
se	w358	sondern	ſondern	sondern	KON
se	w359	bedenke	bedencke	bedenken	VVFIN
se	w35a	viel	viel	viel	ADV
se	w35b	mehr	mehr	mehr	ADV
se	w35c	/	/	/	$(
se	w35d	warum	warumb	warum	PWAV
se	w35e	/	/	/	$(
se	w35f	und	vnd	und	KON
se	w360	was	was	was	PWS
se	w361	da	da	da	ADV
se	w362	geschrieben	geſchrieben	schreiben	VVPP
se	w363	werde	werde	werden	VAFIN
se	w364	/	/	/	$(
se	w365	durchließe	durchlieſe	durchlassen	VVFIN
se	w366	es	es	es	PPER
se	w367	mit	mit	mit	APPR
se	w368	Fleiß	fleiß	Fleiß	NN
se	w369	/	/	/	$(
se	w36a	und	vnd	und	KON
se	w36b	wiederhole	widerhole	wiederholen	VVFIN
se	w36c	es	es	es	PPER
se	w36d	oftmals	offtmals	oftmals	ADV
se	w36e	/	/	/	$(
se	w36f	bis	biß	bis	APPR
se	w370	so	ſo	so	ADV
se	w371	lange	lange	lange	ADV
se	w372	du	du	du	PPER
se	w373	es	es	es	PPER
se	w374	verstehest	verſteheſt	verstehen	VVFIN
se	w375	/	/	/	$(
se	w376	du	du	du	PPER
se	w377	wirst	wirſt	werden	VAFIN
se	w378	darinnen	dariñen	darinnen	ADV
se	w379	von	von	von	APPR
se	w37a	mehreren	mehrern	mehrere	PIAT
se	w37b	Sachen	ſachen	Sache	NN
se	w37c	ermahnet	ermahnet	ermahnen	VVFIN
se	w37d	werden	werden	werden	VAINF
se	w37e	/	/	/	$(
se	w37f	dann	dann	dann	ADV
se	w380	du	du	du	PPER
se	w381	Gedenken	gedencken	Gedenken	NN
se	w382	kannst	kanſt	können	VMFIN
se	w383	/	/	/	$(
se	w384	allein	allein	allein	ADV
se	w385	ich	ich	ich	PPER
se	w386	wollte	wolte	wollen	VMFIN
se	w387	/	/	/	$(
se	w388	daß	daß	daß	KOUS
se	w389	du	du	du	PPER
se	w38a	erstlich	erſtlich	erstlich	ADV
se	w38b	viel	vil	viel	ADV
se	w38c	mehr	mehr	mehr	ADV
se	w38d	das	das	d	ART
se	w38e	Buch	Buch	Buch	NN
se	w38f	deines	deines	deine	PPOSAT
se	w390	Herzens	Hertzens	Herz	NN
se	w391	lesest	leſeſt	lesen	VVFIN
se	w392	/	/	/	$(
se	w393	So	So	so	ADV
se	w394	würdest	wuͤrdeſt	werden	VAFIN
se	w395	du	du	du	PPER
se	w396	mir	mir	mich	PRF
se	w397	in	in	in	APPR
se	w398	meinen	meinen	meine	PPOSAT
se	w399	Schreiben	Schreiben	Schreiben	NN
se	w39a	wohl	wol	wohl	ADV
se	w39b	Kundschaft	kundtſchafft	Kundschaft	NN
se	w39c	geben	geben	geben	VVINF
se	w39d	/	/	/	$(
se	w39e	Es	Es	es	PPER
se	w39f	würde	wuͤrde	werden	VAFIN
se	w3a0	sich	ſich	sich	PRF
se	w3a1	niemand	niemand	niemand	PIS
se	w3a2	dawider	darwider	dawider	PAV
se	w3a3	auffkrümmen	auffkruͤmmen	Auffkrümmen	NE
se	w3a4	/	/	/	$(
se	w3a5	als	als	als	KOKOM
se	w3a6	der	der	d	ART
se	w3a7	falsche	falſche	falsch	ADJA
se	w3a8	Theologus	Theologus	Theologus	NE
se	w3a9	der	der	d	ART
se	w3aa	Antichrist	Antichriſt	Antichrist	NN
se	w3ab	/	/	/	$(
se	w3ac	welcher	welcher	welcher	PWAT
se	w3ad	seinen	ſeinen	seine	PPOSAT
se	w3ae	Glauben	Glauben	Glauben	NN
se	w3af	im	im	im	APPRART
se	w3b0	Papier	Papier	Papier	NN
se	w3b1	/	/	/	$(
se	w3b2	und	vnnd	und	KON
se	w3b3	Maule	Maule	Maul	NN
se	w3b4	führt	fuͤhret	führen	VVFIN
se	w3b5	/	/	/	$(
se	w3b6	aber	aber	aber	KON
se	w3b7	Christus	Chriſtum	Christus	NE
se	w3b8	verleugnet	verleugnet	verleugnen	VVFIN
se	w3b9	er	er	er	PPER
se	w3ba	nach	nach	nach	APPR
se	w3bb	der	der	d	ART
se	w3bc	Kraft	Krafft	Kraft	NN
se	w3bd	/	/	/	$(
se	w3be	Geiste	Geiſte	Geist	NN
se	w3bf	/	/	/	$(
se	w3c0	Kreuz	Creutz	Kreuz	NN
se	w3c1	und	vnd	und	KON
se	w3c2	Leben	Leben	Leben	NN
se	w3c3	.	.	.	$.

# text = Dieſes verlohrne Kind ſage ich / welches Chriſtum nach dem Buchſtaben fůhret / vnd Chriſtum in Glauben weder geſehen / noch gekannt hat / wird diß gnothi ſeauton verwerffen / ſich ſelbſt verrathen / vnd zuerkennen geben offentlich / daß er ſey das Thier / welches lebendig todt iſt / wie das Buch der Offenbahrung meldet .
sf	w3c4	Dieses	Dieſes	diese	PDAT
sf	w3c5	verlorene	verlohrne	verloren	ADJA
sf	w3c6	Kind	Kind	Kind	NN
sf	w3c7	sage	ſage	sagen	VVFIN
sf	w3c8	ich	ich	ich	PPER
sf	w3c9	/	/	/	$(
sf	w3ca	welches	welches	welches	PWS
sf	w3cb	Christus	Chriſtum	Christus	NE
sf	w3cc	nach	nach	nach	APPR
sf	w3cd	dem	dem	d	ART
sf	w3ce	Buchstaben	Buchſtaben	Buchstabe	NN
sf	w3cf	fuhrt	fůhret	fahren	VVFIN
sf	w3d0	/	/	/	$(
sf	w3d1	und	vnd	und	KON
sf	w3d2	Christus	Chriſtum	Christus	NE
sf	w3d3	in	in	in	APPR
sf	w3d4	Glauben	Glauben	Glauben	NN
sf	w3d5	weder	weder	weder	KON
sf	w3d6	gesehen	geſehen	sehen	VVPP
sf	w3d7	/	/	/	$(
sf	w3d8	noch	noch	noch	ADV
sf	w3d9	gekannt	gekannt	kennen	VVPP
sf	w3da	hat	hat	haben	VAFIN
sf	w3db	/	/	/	$(
sf	w3dc	wird	wird	werden	VAFIN
sf	w3dd	dies	diß	diese	PDS
sf	w3de	gnothi	gnothi	Gnothi	NE
sf	w3df	seauton	ſeauton	Seauton	NE
sf	w3e0	verwerfen	verwerffen	verwerfen	VVFIN
sf	w3e1	/	/	/	$(
sf	w3e2	sich	ſich	sich	PRF
sf	w3e3	selbst	ſelbſt	selbst	ADV
sf	w3e4	verraten	verrathen	verraten	VVPP
sf	w3e5	/	/	/	$(
sf	w3e6	und	vnd	und	KON
sf	w3e7	zuerkennen	zuerkennen	zuerkennen	VVINF
sf	w3e8	geben	geben	geben	VVFIN
sf	w3e9	öffentlich	offentlich	öffentlich	ADJD
sf	w3ea	/	/	/	$(
sf	w3eb	daß	daß	daß	KOUS
sf	w3ec	er	er	er	PPER
sf	w3ed	sei	ſey	sein	VAFIN
sf	w3ee	das	das	d	ART
sf	w3ef	Tier	Thier	Tier	NN
sf	w3f0	/	/	/	$(
sf	w3f1	welches	welches	welche	PRELS
sf	w3f2	lebendig	lebendig	lebendig	ADJD
sf	w3f3	tot	todt	tot	ADJD
sf	w3f4	ist	iſt	sein	VAFIN
sf	w3f5	/	/	/	$(
sf	w3f6	wie	wie	wie	PWAV
sf	w3f7	das	das	d	ART
sf	w3f8	Buch	Buch	Buch	NN
sf	w3f9	der	der	d	ART
sf	w3fa	Offenbahrung	Offenbahrung	Offenbahrung	NN
sf	w3fb	meldet	meldet	melden	VVFIN
sf	w3fc	.	.	.	$.

# text = Das erſte Capittel .
s3ac	wbbea	Das	Das	d	ART
s3ac	wbbeb	erste	erſte	erst	ADJA
s3ac	wbbec	Kapitel	Capittel	Kapitel	NN
s3ac	wbbed	.	.	.	$.

# text = Daß / ſich ſelbſt recht erkennen / ſey die beſte Erkentnuß / vnnd hoͤchſte Weißheit .
s3ad	wbbee	Daß	Daß	daß	KOUS
s3ad	wbbef	/	/	/	$(
s3ad	wbbf0	sich	ſich	sich	PRF
s3ad	wbbf1	selbst	ſelbſt	selbst	ADV
s3ad	wbbf2	recht	recht	recht	ADJD
s3ad	wbbf3	erkennen	erkennen	erkennen	VVINF
s3ad	wbbf4	/	/	/	$(
s3ad	wbbf5	sei	ſey	sein	VAFIN
s3ad	wbbf6	die	die	d	ART
s3ad	wbbf7	beste	beſte	gut	ADJA
s3ad	wbbf8	Erkenntnis	Erkentnuß	Erkenntnis	NN
s3ad	wbbf9	/	/	/	$(
s3ad	wbbfa	und	vnnd	und	KON
s3ad	wbbfb	höchste	hoͤchſte	hoch	ADJA
s3ad	wbbfc	Weisheit	Weißheit	Weisheit	NN
s3ad	wbbfd	.	.	.	$.

# text = WIr leſen bey den alten Weiſen / diß nuͤtzliche Sprich wort / γνὦϑι σεαυὀν , Cognoſce teipſum , Erkenne dich ſelber / welches / ob es ſchon recht / von Weltlichen ſitten gebrauchet wird / Al ſthe dich ſelbs recht an / was du ſeyeſt / reuch in deinem Buſen / vrtheile dich ſelbeſt / vnd laß andere vngetadelt / ob es ſchon / ſage ich / auff das Menſchliche Leben / als von den Sitten gebrauchet iſt worden / dennoch moͤgen wir ſolchen Spruch / Cognoſce teipſum , auch recht vnnd wol ziehen auff die natuͤrliche vnd vbernatuͤrliche Erkaͤndnuͤß deß gantzen Menſchens / alſo daß ſich der Menſch nicht alleine ſelber anſehe / vnd hiemit erinnere / wie er ſich in Sitten fuͤr den Leuten halten ſolle / ſondern daß er auch ſeine Natur erkenne / innwendig vnd außwendig / im Geiſt / vnd in der Natur / von wannen er komme / vnd worauß er gemacht ſey / wozu er geordnet ſey / von ſeinem ewigen Schoͤpffer :
s10	w3fd	Wir	WIr	wir	PPER
s10	w3fe	lesen	leſen	lesen	VVFIN
s10	w3ff	bei	bey	bei	APPR
s10	w400	den	den	d	ART
s10	w401	alten	alten	alt	ADJA
s10	w402	Weisen	Weiſen	Weise	NN
s10	w403	/	/	/	$(
s10	w404	dies	diß	diese	PDS
s10	w405	nützliche	nuͤtzliche	nützlich	ADJA
s10	w406	Sprich	Sprich	sprechen	VVIMP
s10	w407	Wort	wort	Wort	NN
s10	w408	/	/	/	$(
s10	w409	γνὦϑι	γνὦϑι	γνὦϑι	FM
s10	w40a	σεαυὀν	σεαυὀν	σεαυὀν	FM
s10	w40b	,	,	,	$,
s10	w40c	Cognosce	Cognoſce	cognosce	FM
s10	w40d	teipsum	teipſum	teipsum	FM
s10	w40e	,	,	,	$,
s10	w40f	Erkenne	Erkenne	erkennen	VVFIN
s10	w410	dich	dich	du	PPER
s10	w411	selber	ſelber	selber	ADV
s10	w412	/	/	/	$(
s10	w413	welches	welches	welche	PRELS
s10	w414	/	/	/	$(
s10	w415	ob	ob	ob	KOUS
s10	w416	es	es	es	PPER
s10	w417	schon	ſchon	schon	ADV
s10	w418	recht	recht	recht	ADJD
s10	w419	/	/	/	$(
s10	w41a	von	von	von	APPR
s10	w41b	Weltlichen	Weltlichen	weltlich	ADJA
s10	w41c	Sitten	ſitten	Sitte	NN
s10	w41d	gebraucht	gebrauchet	gebrauchen	VVPP
s10	w41e	wird	wird	werden	VAFIN
s10	w41f	/	/	/	$(
s10	w420	Al	Al	Al	NE
s10	w421	stehe	ſthe	stehen	VVFIN
s10	w422	dich	dich	dich	PRF
s10	w423	selbst	ſelbs	selbst	ADV
s10	w424	recht	recht	recht	ADJD
s10	w425	an	an	an	PTKVZ
s10	w426	/	/	/	$(
s10	w427	was	was	was	PWS
s10	w428	du	du	du	PPER
s10	w429	seiest	ſeyeſt	sein	VAFIN
s10	w42a	/	/	/	$(
s10	w42b	reich	reuch	reich	ADJD
s10	w42c	in	in	in	APPR
s10	w42d	deinem	deinem	deine	PPOSAT
s10	w42e	Busen	Buſen	Busen	NN
s10	w42f	/	/	/	$(
s10	w430	Urteile	vrtheile	Urteil	NN
s10	w431	dich	dich	du	PPER
s10	w432	selbst	ſelbeſt	selbst	ADV
s10	w433	/	/	/	$(
s10	w434	und	vnd	und	KON
s10	w435	laß	laß	lassen	ADV
s10	w436	andere	andere	andere	PIS
s10	w437	ungetadelt	vngetadelt	ungetadelt	ADJD
s10	w438	/	/	/	$(
s10	w439	ob	ob	ob	KOUS
s10	w43a	es	es	es	PPER
s10	w43b	schon	ſchon	schon	ADV
s10	w43c	/	/	/	$(
s10	w43d	sage	ſage	sagen	VVFIN
s10	w43e	ich	ich	ich	PPER
s10	w43f	/	/	/	$(
s10	w440	auf	auff	auf	APPR
s10	w441	das	das	d	ART
s10	w442	Menschliche	Menſchliche	menschlich	ADJA
s10	w443	Leben	Leben	Leben	NN
s10	w444	/	/	/	$(
s10	w445	als	als	als	KOKOM
s10	w446	von	von	von	APPR
s10	w447	den	den	d	ART
s10	w448	Sitten	Sitten	Sitte	NN
s10	w449	gebraucht	gebrauchet	gebrauchen	VVPP
s10	w44a	ist	iſt	sein	VAFIN
s10	w44b	worden	worden	werden	VAPP
s10	w44c	/	/	/	$(
s10	w44d	dennoch	dennoch	dennoch	ADV
s10	w44e	mögen	moͤgen	mögen	VMFIN
s10	w44f	wir	wir	wir	PPER
s10	w450	solchen	ſolchen	solch	PIAT
s10	w451	Spruch	Spruch	Spruch	NN
s10	w452	/	/	/	$(
s10	w453	Cognosce	Cognoſce	cognosce	FM
s10	w454	teipsum	teipſum	teipsum	FM
s10	w455	,	,	,	$,
s10	w456	auch	auch	auch	ADV
s10	w457	recht	recht	recht	ADJD
s10	w458	und	vnnd	und	KON
s10	w459	wohl	wol	wohl	ADV
s10	w45a	ziehen	ziehen	ziehen	VVFIN
s10	w45b	auf	auff	auf	APPR
s10	w45c	die	die	d	ART
s10	w45d	natürliche	natuͤrliche	natürlich	ADJA
s10	w45e	und	vnd	und	KON
s10	w45f	übernatürliche	vbernatuͤrliche	übernatürlich	ADJA
s10	w460	Erkändnüß	Erkaͤndnuͤß	Erkändnüß	NN
s10	w461	des	deß	d	ART
s10	w462	ganzen	gantzen	ganz	ADJA
s10	w463	Menschen	Menſchens	Mensch	NN
s10	w464	/	/	/	$(
s10	w465	also	alſo	also	ADV
s10	w466	daß	daß	daß	KOUS
s10	w467	sich	ſich	sich	PRF
s10	w468	der	der	d	ART
s10	w469	Mensch	Menſch	Mensch	NN
s10	w46a	nicht	nicht	nicht	PTKNEG
s10	w46b	alleine	alleine	alleine	ADV
s10	w46c	selber	ſelber	selber	ADV
s10	w46d	ansehe	anſehe	ansehen	VVFIN
